t,px,py,pz,vx,vy,vz,bax,bay,baz,wx,wy,wz,sigma_px,sigma_py,sigma_pz,sigma_vx,sigma_vy,sigma_vz,sigma_bax,sigma_bay,sigma_baz,sigma_wx,sigma_wy,sigma_wz,gps_used,gps_rejected,innovation_pos_norm,innovation_vel_norm
41,258.105979850084,-420.225420420216,-2009.04634726042,0.577310623341608,-10.7819104047185,-50.853589329607,0,0,0,0,0,0,476.261020357938,476.261020357938,476.261020357938,21.7040648602979,21.7040648602979,21.7040648602979,0.535647271999062,0.535647271999062,0.535647271999062,3.26202391162294,3.26202391162294,3.26202391162294,0,0,NaN,NaN
41.02,258.117391350283,-420.440862120123,-2010.06311363731,0.563839396548018,-10.7622595860155,-50.8230483589793,0,0,0,0,0,0,476.683721138938,476.683721138938,476.683721138938,21.7142653338126,21.7142653338126,21.7142653338126,0.53566407383736,0.53566407383736,0.53566407383736,3.26214653257634,3.26214653257634,3.26214653257634,0,0,NaN,NaN
41.04,258.127653925881,-420.65545282464,-2011.08025276837,0.462418163232841,-10.6968108656694,-50.8908647467744,0,0,0,0,0,0,477.10662775165,477.10662775165,477.10662775165,21.7244663008327,21.7244663008327,21.7244663008327,0.535680875148662,0.535680875148662,0.535680875148662,3.2622691489207,3.2622691489207,3.2622691489207,0,0,NaN,NaN
41.06,258.136627446287,-420.868848328702,-2012.09798879639,0.434933877361436,-10.6427395405973,-50.8827380561259,0,0,0,0,0,0,477.529740204926,477.529740204926,477.529740204926,21.7346677609946,21.7346677609946,21.7346677609946,0.535697675933018,0.535697675933018,0.535697675933018,3.26239176065656,3.26239176065656,3.26239176065656,0,0,NaN,NaN
41.08,258.144869433062,-421.081854902891,-2013.11568660177,0.389264800130501,-10.6579178782288,-50.8870424811858,0,0,0,0,0,0,477.95305850761,477.95305850761,477.95305850761,21.7448697139352,21.7448697139352,21.7448697139352,0.535714476190477,0.535714476190477,0.535714476190477,3.26251436778443,3.26251436778443,3.26251436778443,0,0,NaN,NaN
41.1,258.152238945037,-421.294747845491,-2014.13341703556,0.347686397399965,-10.6313763817494,-50.8860008982877,0,0,0,0,0,0,478.376582668537,478.376582668537,478.376582668537,21.7550721592923,21.7550721592923,21.7550721592923,0.535731275921088,0.535731275921088,0.535731275921088,3.26263697030482,3.26263697030482,3.26263697030482,0,0,NaN,NaN
41.12,258.158956501074,-421.50716282112,-2015.15097727041,0.324069206301414,-10.610121181218,-50.8700225863428,0,0,0,0,0,0,478.800312696532,478.800312696532,478.800312696532,21.7652750967043,21.7652750967043,21.7652750967043,0.535748075124901,0.535748075124901,0.535748075124901,3.26275956821826,3.26275956821826,3.26275956821826,0,0,NaN,NaN
41.14,258.165169829739,-421.719402418732,-2016.16827972496,0.297263660184322,-10.6138385799256,-50.8602228690345,0,0,0,0,0,0,479.224248600411,479.224248600411,479.224248600411,21.7754785258101,21.7754785258101,21.7754785258101,0.535764873801966,0.535764873801966,0.535764873801966,3.26288216152527,3.26288216152527,3.26288216152527,0,0,NaN,NaN
41.16,258.17094232033,-421.931678461189,-2017.18537250919,0.279985398963884,-10.6137656658047,-50.8490555541107,0,0,0,0,0,0,479.648390388983,479.648390388983,479.648390388983,21.7856824462493,21.7856824462493,21.7856824462493,0.535781671952333,0.535781671952333,0.535781671952333,3.26300475022636,3.26300475022636,3.26300475022636,0,0,NaN,NaN
41.18,258.176413261789,-422.143835984686,-2018.20229236603,0.267108746944537,-10.6019866839562,-50.8429301291405,0,0,0,0,0,0,480.072738071044,480.072738071044,480.072738071044,21.7958868576623,21.7958868576623,21.7958868576623,0.53579846957605,0.53579846957605,0.53579846957605,3.26312733432206,3.26312733432206,3.26312733432206,0,0,NaN,NaN
41.2,258.181625120509,-422.355821394753,-2019.21923030313,0.254077124992709,-10.5965543226777,-50.8508635816626,0,0,0,0,0,0,480.497291655385,480.497291655385,480.497291655385,21.8060917596899,21.8060917596899,21.8060917596899,0.535815266673167,0.535815266673167,0.535815266673167,3.26324991381289,3.26324991381289,3.26324991381289,0,0,NaN,NaN
41.22,258.186723341861,-422.567666910525,-2020.2363407423,0.25574501023782,-10.5879972545039,-50.8601803345752,0,0,0,0,0,0,480.922051150787,480.922051150787,480.922051150787,21.8162971519737,21.8162971519737,21.8162971519737,0.535832063243734,0.535832063243734,0.535832063243734,3.26337248869935,3.26337248869935,3.26337248869935,0,0,NaN,NaN
41.24,258.191877569849,-422.779384936424,-2021.25374998526,0.259677788554219,-10.5838053354317,-50.8807439612965,0,0,0,0,0,0,481.34701656602,481.34701656602,481.34701656602,21.8265030341559,21.8265030341559,21.8265030341559,0.535848859287801,0.535848859287801,0.535848859287801,3.26349505898198,3.26349505898198,3.26349505898198,0,0,NaN,NaN
41.26,258.197179896434,-422.991117159082,-2022.2715642328,0.270554870005398,-10.5894169303208,-50.9006807933655,0,0,0,0,0,0,481.772187909847,481.772187909847,481.772187909847,21.8367094058793,21.8367094058793,21.8367094058793,0.535865654805416,0.535865654805416,0.535865654805416,3.26361762466129,3.26361762466129,3.26361762466129,0,0,NaN,NaN
41.28,258.202863094987,-423.203099009653,-2023.28976918418,0.29776498526389,-10.6087681268243,-50.9198143442534,0,0,0,0,0,0,482.197565191022,482.197565191022,482.197565191022,21.8469162667873,21.8469162667873,21.8469162667873,0.53588244979663,0.53588244979663,0.53588244979663,3.2637401857378,3.2637401857378,3.2637401857378,0,0,NaN,NaN
41.3,258.209150906525,-423.415584815834,-2024.30839568708,0.331016168515016,-10.6398124912509,-50.9428359460363,0,0,0,0,0,0,482.62314841829,482.62314841829,482.62314841829,21.8571236165241,21.8571236165241,21.8571236165241,0.535899244261491,0.535899244261491,0.535899244261491,3.26386274221203,3.26386274221203,3.26386274221203,0,0,NaN,NaN
41.32,258.21610214255,-423.628688803812,-2025.32743461129,0.364107433997272,-10.6705863066186,-50.9610564746779,0,0,0,0,0,0,483.048937600386,483.048937600386,483.048937600386,21.8673314547344,21.8673314547344,21.8673314547344,0.53591603820005,0.53591603820005,0.53591603820005,3.26398529408449,3.26398529408449,3.26398529408449,0,0,NaN,NaN
41.34,258.223706160424,-423.842422502955,-2026.34684113164,0.396294353398548,-10.7027836076842,-50.9795955606051,0,0,0,0,0,0,483.474932746037,483.474932746037,483.474932746037,21.8775397810635,21.8775397810635,21.8775397810635,0.535932831612355,0.535932831612355,0.535932831612355,3.26410784135571,3.26410784135571,3.26410784135571,0,0,NaN,NaN
41.36,258.232022399599,-424.056849823333,-2027.36658828281,0.435329564111463,-10.7399484300823,-50.9951195558268,0,0,0,0,0,0,483.901133863962,483.901133863962,483.901133863962,21.8877485951574,21.8877485951574,21.8877485951574,0.535949624498457,0.535949624498457,0.535949624498457,3.2642303840262,3.2642303840262,3.2642303840262,0,0,NaN,NaN
41.38,258.241105473909,-424.271990911397,-2028.3867774618,0.472977866864096,-10.7741603762739,-51.02379834367,0,0,0,0,0,0,484.32754096287,484.32754096287,484.32754096287,21.8979578966628,21.8979578966628,21.8979578966628,0.535966416858405,0.535966416858405,0.535966416858405,3.26435292209648,3.26435292209648,3.26435292209648,0,0,NaN,NaN
41.4,258.250746909512,-424.487732289938,-2029.40736976709,0.491165693409836,-10.7999774778998,-51.0354321856334,0,0,0,0,0,0,484.754154051461,484.754154051461,484.754154051461,21.9081676852268,21.9081676852268,21.9081676852268,0.535983208692247,0.535983208692247,0.535983208692247,3.26447545556707,3.26447545556707,3.26447545556707,0,0,NaN,NaN
41.42,258.260817424383,-424.704000739663,-2030.42832403851,0.515885793717968,-10.8268674945825,-51.0599949561774,0,0,0,0,0,0,485.180973138427,485.180973138427,485.180973138427,21.9183779604974,21.9183779604974,21.9183779604974,0.536000000000035,0.536000000000035,0.536000000000035,3.26459798443848,3.26459798443848,3.26459798443848,0,0,NaN,NaN
41.44,258.271318905616,-424.920885610225,-2031.44978593655,0.534262329597456,-10.8616195616137,-51.0861948479143,0,0,0,0,0,0,485.607998232452,485.607998232452,485.607998232452,21.9285887221229,21.9285887221229,21.9285887221229,0.536016790781816,0.536016790781816,0.536016790781816,3.26472050871125,3.26472050871125,3.26472050871125,0,0,NaN,NaN
41.46,258.282303438493,-425.138420769934,-2032.47170191186,0.564190958145656,-10.8918964092553,-51.1054026826747,0,0,0,0,0,0,486.035229342209,486.035229342209,486.035229342209,21.9387999697526,21.9387999697526,21.9387999697526,0.536033581037641,0.536033581037641,0.536033581037641,3.26484302838587,3.26484302838587,3.26484302838587,0,0,NaN,NaN
41.48,258.293885101198,-425.356527719024,-2033.49397491092,0.593975312283782,-10.9187984997401,-51.1218972237713,0,0,0,0,0,0,486.462666476364,486.462666476364,486.462666476364,21.9490117030361,21.9490117030361,21.9490117030361,0.536050370767559,0.536050370767559,0.536050370767559,3.26496554346287,3.26496554346287,3.26496554346287,0,0,NaN,NaN
41.5,258.305892739629,-425.575203776132,-2034.51667483365,0.606788530800261,-10.9488072110861,-51.1480950486539,0,0,0,0,0,0,486.890309643574,486.890309643574,486.890309643574,21.9592239216238,21.9592239216238,21.9592239216238,0.536067159971619,0.536067159971619,0.536067159971619,3.26508805394278,3.26508805394278,3.26508805394278,0,0,NaN,NaN
41.52,258.318198110362,-425.794460563385,-2035.53994733737,0.623748542539055,-10.976871514186,-51.1791553236228,0,0,0,0,0,0,487.318158852487,487.318158852487,487.318158852487,21.9694366251667,21.9694366251667,21.9694366251667,0.536083948649871,0.536083948649871,0.536083948649871,3.26521055982609,3.26521055982609,3.26521055982609,0,0,NaN,NaN
41.54,258.330823252086,-426.014211339275,-2036.56379475273,0.638765629885289,-10.9982060748148,-51.2055862120181,0,0,0,0,0,0,487.746214111743,487.746214111743,487.746214111743,21.9796498133163,21.9796498133163,21.9796498133163,0.536100736802364,0.536100736802364,0.536100736802364,3.26533306111334,3.26533306111334,3.26533306111334,0,0,NaN,NaN
41.56,258.343697934368,-426.234401830997,-2037.58821651146,0.648702598262015,-11.0208430974011,-51.2365896609393,0,0,0,0,0,0,488.174475429972,488.174475429972,488.174475429972,21.9898634857249,21.9898634857249,21.9898634857249,0.536117524429147,0.536117524429147,0.536117524429147,3.26545555780504,3.26545555780504,3.26545555780504,0,0,NaN,NaN
41.58,258.356720978906,-426.455112559975,-2038.61327096113,0.653601855572737,-11.0502298004377,-51.2688553060762,0,0,0,0,0,0,488.602942815798,488.602942815798,488.602942815798,22.0000776420452,22.0000776420452,22.0000776420452,0.536134311530271,0.536134311530271,0.536134311530271,3.2655780499017,3.2655780499017,3.2655780499017,0,0,NaN,NaN
41.6,258.370079048411,-426.67602898208,-2039.63900720784,0.682205094945055,-11.0414124099957,-51.3047693656467,0,0,0,0,0,0,489.031616277832,489.031616277832,489.031616277832,22.0102922819307,22.0102922819307,22.0102922819307,0.536151098105783,0.536151098105783,0.536151098105783,3.26570053740385,3.26570053740385,3.26570053740385,0,0,NaN,NaN
41.62,258.38396814616,-426.89694817445,-2040.66542040692,0.706704679935792,-11.0505068270753,-51.3365505423856,0,0,0,0,0,0,489.460495824681,489.460495824681,489.460495824681,22.0205074050354,22.0205074050354,22.0205074050354,0.536167884155735,0.536167884155735,0.536167884155735,3.265823020312,3.265823020312,3.265823020312,0,0,NaN,NaN
41.64,258.398257050749,-427.118174594443,-2041.69262144092,0.722185778923264,-11.0721351721788,-51.3835528569598,0,0,0,0,0,0,489.889581464941,489.889581464941,489.889581464941,22.0307230110139,22.0307230110139,22.0307230110139,0.536184669680174,0.536184669680174,0.536184669680174,3.26594549862667,3.26594549862667,3.26594549862667,0,0,NaN,NaN
41.66,258.412574727305,-427.339812605954,-2042.7206307592,0.709581876709781,-11.0916659789663,-51.4173789711606,0,0,0,0,0,0,490.3188732072,490.3188732072,490.3188732072,22.0409390995215,22.0409390995215,22.0409390995215,0.536201454679151,0.536201454679151,0.536201454679151,3.26606797234837,3.26606797234837,3.26606797234837,0,0,NaN,NaN
41.68,258.427014323288,-427.561814417296,-2043.74911619397,0.734377721628442,-11.1085151551737,-51.4311645059392,0,0,0,0,0,0,490.748371060037,490.748371060037,490.748371060037,22.0511556702141,22.0511556702141,22.0511556702141,0.536218239152714,0.536218239152714,0.536218239152714,3.26619044147763,3.26619044147763,3.26619044147763,0,0,NaN,NaN
41.7,258.442113202389,-427.784223799279,-2044.77784087027,0.775510188413027,-11.1324230431619,-51.4413031246139,0,0,0,0,0,0,491.178075032024,491.178075032024,491.178075032024,22.0613727227482,22.0613727227482,22.0613727227482,0.536235023100914,0.536235023100914,0.536235023100914,3.26631290601495,3.26631290601495,3.26631290601495,0,0,NaN,NaN
41.72,258.457713893239,-428.007040838163,-2045.80665731414,0.784558896646076,-11.1492808452488,-51.4403412618381,0,0,0,0,0,0,491.607985131722,491.607985131722,491.607985131722,22.0715902567807,22.0715902567807,22.0715902567807,0.536251806523799,0.536251806523799,0.536251806523799,3.26643536596085,3.26643536596085,3.26643536596085,0,0,NaN,NaN
41.74,258.473458386254,-428.23027478262,-2046.83549971247,0.789890404792209,-11.1741136004661,-51.4438985709164,0,0,0,0,0,0,492.038101367686,492.038101367686,492.038101367686,22.0818082719694,22.0818082719694,22.0818082719694,0.536268589421418,0.536268589421418,0.536268589421418,3.26655782131586,3.26655782131586,3.26655782131586,0,0,NaN,NaN
41.76,258.489633997395,-428.454013174491,-2047.86434993051,0.827670709306227,-11.1997255866356,-51.4411232335244,0,0,0,0,0,0,492.468423748462,492.468423748462,492.468423748462,22.0920267679726,22.0920267679726,22.0920267679726,0.536285371793822,0.536285371793822,0.536285371793822,3.26668027208048,3.26668027208048,3.26668027208048,0,0,NaN,NaN
41.78,258.506600639415,-428.678274446479,-2048.8927833184,0.868993492736869,-11.2264016120853,-51.4022155554129,0,0,0,0,0,0,492.898952282585,492.898952282585,492.898952282585,22.1022457444491,22.1022457444491,22.1022457444491,0.536302153641059,0.536302153641059,0.536302153641059,3.26680271825524,3.26680271825524,3.26680271825524,0,0,NaN,NaN
41.8,258.524442680018,-428.902852093695,-2049.92031164313,0.915210567592821,-11.2313631095976,-51.3506169174235,0,0,0,0,0,0,493.329686978586,493.329686978586,493.329686978586,22.1124652010584,22.1124652010584,22.1124652010584,0.536318934963178,0.536318934963178,0.536318934963178,3.26692515984064,3.26692515984064,3.26692515984064,0,0,NaN,NaN
41.82,258.542906429561,-429.127710079925,-2050.94680714681,0.931164386680594,-11.2544355133788,-51.2989334503929,0,0,0,0,0,0,493.760627844984,493.760627844984,493.760627844984,22.1226851374605,22.1226851374605,22.1226851374605,0.536335715760229,0.536335715760229,0.536335715760229,3.26704759683721,3.26704759683721,3.26704759683721,0,0,NaN,NaN
41.84,258.56184066725,-429.353134515593,-2051.97219688141,0.962259382164855,-11.2880080533711,-51.2400400102767,0,0,0,0,0,0,494.19177489029,494.19177489029,494.19177489029,22.1329055533162,22.1329055533162,22.1329055533162,0.536352496032262,0.536352496032262,0.536352496032262,3.26717002924547,3.26717002924547,3.26717002924547,0,0,NaN,NaN
41.86,258.581116816073,-429.579484956873,-2052.99636050187,0.965355500204673,-11.3470360746811,-51.1763220348624,0,0,0,0,0,0,494.62312812301,494.62312812301,494.62312812301,22.1431264482868,22.1431264482868,22.1431264482868,0.536369275779325,0.536369275779325,0.536369275779325,3.26729245706591,3.26729245706591,3.26729245706591,0,0,NaN,NaN
41.88,258.600445842383,-429.806646174586,-2054.01945722185,0.967547130745446,-11.3690856965996,-51.1333499634214,0,0,0,0,0,0,495.054687551637,495.054687551637,495.054687551637,22.153347822034,22.153347822034,22.153347822034,0.536386055001468,0.536386055001468,0.536386055001468,3.26741488029907,3.26741488029907,3.26741488029907,0,0,NaN,NaN
41.9,258.620080720348,-430.034105037052,-2055.04173537271,0.995940665749397,-11.3768005499652,-51.0944651231112,0,0,0,0,0,0,495.48645318466,495.48645318466,495.48645318466,22.1635696742203,22.1635696742203,22.1635696742203,0.53640283369874,0.53640283369874,0.53640283369874,3.26753729894546,3.26753729894546,3.26753729894546,0,0,NaN,NaN
41.92,258.640099419754,-430.261844834397,-2056.06354091347,1.00592927485504,-11.3971791845826,-51.0860889529267,0,0,0,0,0,0,495.918425030555,495.918425030555,495.918425030555,22.1737920045088,22.1737920045088,22.1737920045088,0.53641961187119,0.53641961187119,0.53641961187119,3.2676597130056,3.2676597130056,3.2676597130056,0,0,NaN,NaN
41.94,258.660320636598,-430.489927388003,-2057.08480686096,1.01619240952858,-11.4110761759726,-51.0405057960284,0,0,0,0,0,0,496.350603097794,496.350603097794,496.350603097794,22.1840148125631,22.1840148125631,22.1840148125631,0.536436389518867,0.536436389518867,0.536436389518867,3.26778212247999,3.26778212247999,3.26778212247999,0,0,NaN,NaN
41.96,258.680739979292,-430.718473777091,-2058.10540686187,1.02574185991658,-11.4435627328512,-51.0194942949058,0,0,0,0,0,0,496.782987394838,496.782987394838,496.782987394838,22.1942380980474,22.1942380980474,22.1942380980474,0.536453166641821,0.536453166641821,0.536453166641821,3.26790452736915,3.26790452736915,3.26790452736915,0,0,NaN,NaN
41.98,258.701532584216,-430.947327676059,-2059.12546735137,1.05351863252846,-11.441827163931,-50.9865546550359,0,0,0,0,0,0,497.215577930142,497.215577930142,497.215577930142,22.2044618606265,22.2044618606265,22.2044618606265,0.536469943240102,0.536469943240102,0.536469943240102,3.26802692767361,3.26802692767361,3.26802692767361,0,0,NaN,NaN
42,258.722866211129,-431.17613611724,-2060.14507726225,1.0798440587109,-11.4390169542235,-50.9744364322448,0,0,0,0,0,0,497.648374712151,497.648374712151,497.648374712151,22.2146860999659,22.2146860999659,22.2146860999659,0.536486719313757,0.536486719313757,0.536486719313757,3.26814932339387,3.26814932339387,3.26814932339387,0,0,NaN,NaN
